,image_name,expert1,expert2,expert3,consensus,noise_level,model_p0,model_p1,model_p2
878,n02504013_10346,1,1,1,1,120,0.0002716547367752713,0.9994712080501512,0.00025713721307353055
879,n03085013_11359,0,0,0,0,120,0.9985432775674303,0.0009368626565548654,0.0005198597760149756
880,n02037110_3653,1,1,1,1,120,0.005217722299654953,0.9784256194934736,0.016356658206871554
881,n03041632_5640,0,0,0,0,120,0.9331462320170467,0.029109251430119828,0.037744516552833535
882,n03662601_8787,2,2,2,2,120,0.0005681040897102933,0.00041425553969534146,0.9990176403705944
883,n03041632_34676,0,0,1,0,120,0.8444745739697256,0.07432245070698643,0.08120297532328795
884,n04099969_8018,0,0,0,0,120,0.8510523165840954,0.09369061454249994,0.055257068873404626
885,n02027492_9899,1,1,1,1,120,0.14848084827269986,0.84637349546491,0.005145656262390141
886,n04505470_7721,0,0,0,0,120,0.9995131696923002,0.0004014299051826879,8.540040251687862e-05
887,n04560804_13665,0,0,0,0,120,0.9375448749213815,0.05721402686843779,0.005241098210180739
888,n03792782_52665,2,2,2,2,120,0.1103324559627549,0.8350068407482947,0.054660703288950424
889,n03983396_2288,0,0,0,0,120,0.6657343608631012,0.03297264910014087,0.30129299003675786
890,n04273569_3052,2,2,2,2,120,0.002037016174118089,0.12878749913409573,0.8691754846917862
891,n02107574_4993,1,1,1,1,120,0.004388574940741427,0.9930594767162305,0.00255194834302803
892,n02504458_155,1,1,1,1,120,0.1671549816344224,0.7638718101558187,0.06897320820975904
893,n01514859_8222,2,1,1,1,120,0.0057506581560537486,0.9934276612799434,0.0008216805640027544
894,n04467665_59160,2,2,2,2,120,0.00013164902220267428,5.013710338620743e-05,0.9998182138744112
895,n02835271_15960,2,2,2,2,120,0.02559702907515583,0.4090310312439841,0.5653719396808599
896,n03041632_2630,0,2,0,0,120,0.4642985656395562,0.4424030779119705,0.09329835644847342
897,n02504013_21041,1,1,1,1,120,0.09122689825523805,0.8791417364675879,0.02963136527717406
898,n03041632_13203,0,0,0,0,120,0.9744299564442102,0.023481808696873465,0.0020882348589165265
899,n04467665_61792,2,1,2,2,120,0.07041832800741746,0.25382031011503775,0.6757613618775448
900,n02690373_5177,2,2,2,2,120,0.044251774088031506,0.48641754918513713,0.4693306767268312
901,n02123394_2765,1,1,1,1,120,0.00795094506114367,0.991519413707662,0.0005296412311943782
902,n02690373_6491,2,2,2,2,120,5.1582423240847244e-05,0.0024965239682032026,0.9974518936085558
903,n04111531_8263,0,0,0,0,120,0.9899440536091705,0.0028177224856983547,0.007238223905131098
904,n03792782_1933,2,2,2,2,120,0.000732392577074136,7.071157888587838e-05,0.9991968958440399
905,n04429376_45302,0,0,0,0,120,0.638770272684965,0.1814322363509065,0.17979749096412823
906,n04111531_22466,0,0,0,0,120,0.9447144772280647,0.00313550003645467,0.05215002273548047
907,n03041632_29125,0,0,0,0,120,0.7424658763958504,0.2351988176547684,0.022335305949381216
908,n04111531_5093,0,0,2,0,120,0.3234110153440449,0.01078328424020781,0.6658057004157475
909,n03937543_2232,0,0,0,0,120,0.10939557748320432,0.07573876925259233,0.8148656532642035
910,n02708093_3750,0,0,0,0,120,0.8288553894832931,0.09945330619220219,0.07169130432450466
911,n02002556_139,1,1,1,1,120,0.002849673807634982,0.995753774127869,0.0013965520644962954
912,n03041632_48062,0,0,0,0,120,0.44630384665633926,0.4956241261124063,0.05807202723125468
913,n02690373_7408,2,2,2,2,120,0.003290076295392139,0.01078520460737551,0.9859247190972322
914,n03196217_7867,0,0,0,0,120,0.9498848648830074,0.04328061180714868,0.006834523309843914
915,n02504013_3861,1,1,1,1,120,0.0005190322562916674,0.9983596123151899,0.0011213554285181148
916,n02690373_13613,2,2,2,2,120,0.0064093807642731935,0.039793431778130994,0.9537971874575958
917,n02823428_7570,0,0,1,0,120,0.8730385282969484,0.09238451273468444,0.034576958968367155
918,n02504013_93,0,1,1,1,120,0.4774913091766747,0.48226659338347433,0.040242097439850834
919,n02690373_9709,2,2,2,2,120,0.004251733709121571,0.05501605270773339,0.9407322135831451
920,n04285008_7325,2,2,2,2,120,0.0022215933563552665,0.0022758895040754156,0.9955025171395692
921,n02123045_5057,1,1,1,1,120,0.06021649668737972,0.935068657039411,0.004714846273209285
922,n01829413_5505,1,1,1,1,120,8.39970452605086e-05,0.9999050976673508,1.0905287388717743e-05
923,n02835271_7350,2,2,2,2,120,0.032913141194336595,0.3343675729261785,0.6327192858794848
924,n03376595_14563,0,0,0,0,120,0.6297881138652365,0.31478069603825354,0.05543119009651016
925,n04505470_1157,0,0,0,0,120,0.9447928069261475,0.01139797561994128,0.04380921745391126
926,n04467665_707,2,2,2,2,120,0.0038236556151141805,0.01794954226720193,0.9782268021176839
927,n03196217_5995,0,2,0,0,120,0.834386825280123,0.009538781557105703,0.15607439316277116
928,n03792782_10490,2,2,2,2,120,0.07070082412069177,0.1461261446836582,0.78317303119565
929,n02690373_4784,2,0,2,2,120,0.018544547739627062,0.019166676467623683,0.9622887757927492
930,n02113624_4001,1,1,1,1,120,0.03927803144179279,0.8599435043349616,0.10077846422324575
931,n04111531_4904,0,2,0,0,120,0.6064960527166318,0.11345574335923755,0.28004820392413077
932,n02835271_10414,2,2,2,2,120,0.05411852467595486,0.7670898536924399,0.17879162163160517
933,n04591713_906,0,0,0,0,120,0.8203252062110651,0.043740580602458966,0.13593421318647603
934,n03041632_12748,0,0,0,0,120,0.9922940129955377,0.0027304626486779745,0.0049755243557843545
935,n02951358_31973,2,2,2,2,120,0.012649849582684395,0.43437820309597486,0.552971947321341
936,n02125311_2064,1,1,1,1,120,0.031036686366402874,0.948702381501886,0.0202609321317112
937,n03792782_65779,2,0,2,2,120,0.07223104784640753,0.8839550563608922,0.04381389579270019
938,n02708093_107,0,0,0,0,120,0.9997445585142627,0.00010432215814701098,0.00015111932759044282
939,n02108551_20183,1,1,1,1,120,0.000751056335830712,0.9990828043140286,0.00016613935014047268
940,n02690373_18845,2,2,2,2,120,0.0003392823189573527,0.17759160780707187,0.8220691098739706
941,n02123394_4894,1,1,1,1,120,0.011089483560000482,0.9885514935766049,0.0003590228633945989
942,n02835271_1487,2,2,0,2,120,0.1317702764298641,0.0052695400952577805,0.8629601834748781
943,n03100240_3528,2,2,2,2,120,0.0013940719343725609,0.0009637199295673905,0.9976422081360602
944,n02134084_18800,0,0,1,0,120,0.5153219412651067,0.3820041157635864,0.10267394297130718
945,n02690373_4144,2,2,2,2,120,0.09141647648249501,0.07677807835050574,0.8318054451669993
946,n04111531_8009,0,0,0,0,120,0.9774629448283121,0.00926227520611917,0.013274779965568884
947,n02106662_50313,1,1,0,1,120,0.015241992230025023,0.983864212526635,0.0008937952433396452
948,n02111500_2733,1,1,1,1,120,0.01753484196489826,0.9784984418755721,0.0039667161595297136
949,n03937543_10101,0,0,0,0,120,0.9996610408579645,0.00021214300927027672,0.00012681613276522023
950,n02011460_5735,1,1,1,1,120,0.47460648009287026,0.49048132031097685,0.034912199596152965
951,n03344393_10033,2,1,2,2,120,0.32751031806837716,0.21554926670844732,0.4569404152231755
952,n03041632_44133,0,0,0,0,120,0.9991219348230821,0.00023806075249075033,0.0006400044244269993
953,n03417042_12509,2,0,2,2,120,0.004970159170835314,0.0014528496998003223,0.9935769911293643
954,n02134084_27094,1,1,1,1,120,0.06861945248165709,0.9216954283472503,0.009685119171092795
955,n03417042_19596,2,2,2,2,120,0.03270107127733352,0.012816747929422908,0.9544821807932434
956,n02814533_45714,2,2,2,2,120,2.966327867283757e-05,3.4648071569875166e-05,0.9999356886497575
957,n02504458_2946,1,1,1,1,120,0.017165654638393008,0.9171760742728745,0.06565827108873257
958,n02133161_252,1,1,1,1,120,0.0007976660439989486,0.9985757016545808,0.0006266323014202297
959,n02123597_11271,1,1,1,1,120,0.014199184124746064,0.9854720484553892,0.0003287674198647917
960,n03041632_39836,0,0,0,0,120,0.9550124055453734,0.009732199925182084,0.03525539452944467
961,n02504013_15276,0,1,1,1,120,0.001144540029111992,0.99731698728343,0.0015384726874579212
962,n04111531_2937,0,0,0,0,120,0.4980291641270873,0.030926411615393553,0.4710444242575192
963,n03100240_11107,2,2,2,2,120,1.2526009170083988e-05,3.224220272099463e-06,0.9999842497705577
964,n02006656_30849,1,1,1,1,120,0.04317343162714353,0.9516381793161871,0.005188389056669411
965,n02132136_7842,2,2,1,2,120,0.05324015113133317,0.9122832129565134,0.0344766359121534
966,n02132136_50,2,1,1,1,120,0.0018724732003281104,0.9966552528496425,0.001472273950029481
967,n03085013_21127,0,0,2,0,120,0.8239650930292582,0.03681585225302468,0.1392190547177168
968,n02504013_6722,0,1,1,1,120,0.08057153974525112,0.8743477835198693,0.04508067673487944
969,n03196217_1423,0,0,0,0,120,0.48724886283086244,0.03769853942020167,0.4750525977489357
970,n02708093_3544,0,0,0,0,120,0.9999991788065424,4.055230758682151e-07,4.156703816138739e-07
971,n03085013_28741,0,0,0,0,120,0.9960187500283059,0.0023550666943559593,0.0016261832773383968
972,n03662601_1197,2,2,2,2,120,0.007471854701195306,0.1045297573609353,0.8879983879378693
973,n03085013_2064,0,0,0,0,120,0.2262312428847964,0.010492020278369258,0.7632767368368344
974,n04429376_29463,0,0,0,0,120,0.8952326623022232,0.09936196179904733,0.005405375898729407
975,n02708093_7032,0,0,2,0,120,0.9469265530358386,0.011858494060515864,0.04121495290364552
976,n02123159_5993,0,1,1,1,120,0.03269038183167187,0.946177362795809,0.021132255372519056
977,n02123159_7390,1,1,1,1,120,0.0007265788250938873,0.9991819465890541,9.147458585209004e-05
978,n02113712_6618,2,1,1,1,120,0.0002845495884755407,0.999560345091028,0.00015510532049660953
979,n02125311_12020,1,1,0,1,120,0.15704188405453076,0.6985560396715996,0.14440207627386958
980,n02814533_42481,2,2,2,2,120,0.005805457516064718,0.031158495579876544,0.9630360469040585
981,n02123597_5951,1,1,1,1,120,0.02151599674020836,0.9779102826142797,0.0005737206455118913
982,n04285008_901,2,2,2,2,120,0.030390054169994355,0.2381745783486154,0.7314353674813905
983,n02504013_6148,1,1,1,1,120,0.0012997071904231987,0.9972034543689752,0.001496838440601695
984,n03085013_18623,0,0,0,0,120,0.998287513817072,0.0014282914245880205,0.00028419475834000666
985,n03085013_22928,0,0,0,0,120,0.22215340275882706,0.7494076759674938,0.02843892127367914
986,n03344393_5423,2,2,2,2,120,0.0006638605542955916,0.001080251127361271,0.9982558883183431
987,n04560804_17045,2,0,2,2,120,0.7810097577079096,0.033611078008836406,0.18537916428325438
988,n04505470_3132,0,0,0,0,120,0.9727041833360153,0.007874587527063551,0.019421229136921177
989,n03196217_10634,0,0,2,0,120,0.9970143159571846,0.0016270969142442653,0.0013585871285712015
990,n03662601_27025,2,2,2,2,120,5.877376412135101e-06,1.231581574855738e-06,0.999992891042013
991,n04560804_11696,0,0,0,0,120,0.9922533770704453,0.004701673446325806,0.003044949483228803
992,n02093256_12628,1,1,1,1,120,0.7384903367679704,0.22904345466374826,0.03246620856828124
993,n03937543_1358,0,0,0,0,120,0.9224858438728956,0.07199411017563062,0.005520045951473837
994,n02951358_8041,2,1,2,2,120,0.0034801283605461683,0.9738121254646509,0.02270774617480297
995,n02090721_5305,1,1,1,1,120,0.006155264889590471,0.986640689692329,0.007204045418080765
996,n04505470_26,0,0,0,0,120,0.7923783877742298,0.01369388882365602,0.19392772340211425
997,n02132136_511,1,1,1,1,120,0.006141896597708849,0.9572435960053167,0.036614507396974375
998,n03085013_7477,0,0,0,0,120,0.9162717946041892,0.03318987959927911,0.05053832579653154
999,n02123159_6960,1,1,1,1,120,0.0003204187264862706,0.9993522398167208,0.0003273414567930228
1000,n04505470_4684,0,0,0,0,120,0.999122989741541,0.0003850072358783517,0.0004920030225805518
1001,n02132136_3466,1,1,1,1,120,0.016725956051504443,0.2802570199053846,0.7030170240431111
1002,n03196217_4970,0,0,0,0,120,0.9042154507335198,0.016361156003826302,0.07942339326265373
1003,n04557648_665,0,0,0,0,120,0.9579386991615002,0.036763526099445006,0.005297774739054837
1004,n04505470_8018,0,0,0,0,120,0.6697889108411021,0.10023102526434216,0.2299800638945555
1005,n04099969_36200,0,0,2,0,120,0.3289722356098293,0.19544959257141645,0.4755781718187541
1006,n03417042_9096,2,2,2,2,120,0.3163033883295423,0.020321738439803373,0.6633748732306545
1007,n03344393_6849,2,0,0,0,120,0.042220024594514384,0.05975795525057524,0.8980220201549101
1008,n02097658_1316,1,1,1,1,120,0.014063621649414201,0.9845385122541439,0.0013978660964418376
1009,n02134418_5537,1,1,1,1,120,0.0006965706915053942,0.9976803400446129,0.0016230892638814745
1010,n03376595_209,0,1,0,0,120,0.45528337307192385,0.4345941880907865,0.11012243883728956
1011,n02708093_1231,0,0,0,0,120,0.9996321804058569,0.00020452495814504907,0.00016329463599792048
1012,n03796401_9219,2,2,2,2,120,0.04211334565573235,0.051798711232082885,0.9060879431121848
1013,n04560804_14781,0,0,1,0,120,0.7836120087530148,0.18714716596406053,0.029240825282924456
1014,n02013706_1024,1,1,1,1,120,0.0027291140063873294,0.9965816457727347,0.0006892402208779379
1015,n03344393_6713,2,0,0,0,120,0.22378390264119713,0.0566142986120793,0.7196017987467235
1016,n02690373_2837,2,2,2,2,120,0.005981500022728368,0.002546109395046093,0.9914723905822254
1017,n02092339_7356,1,1,1,1,120,0.07419399004066851,0.6523061420511123,0.27349986790821934
1018,n04612504_6380,2,2,2,2,120,0.06915138237039892,0.016323195657258288,0.9145254219723429
1019,n03085013_21973,0,0,2,0,120,0.8523643893255926,0.07137469820093881,0.07626091247346861
1020,n02133161_14841,1,1,1,1,120,0.00012039682719322569,0.9998100779850271,6.952518777974857e-05
1021,n03417042_22297,2,2,2,2,120,9.97728025278417e-05,0.00010489911307748996,0.9997953280843946
1022,n02814533_40876,2,2,2,2,120,0.027175767797047622,0.037842501212167826,0.9349817309907844
1023,n04467665_67081,2,2,1,2,120,0.00036471085826640437,0.00020464446351435578,0.9994306446782192
1024,n02791124_2057,0,0,0,0,120,0.5854029743465716,0.35816839876548895,0.05642862688793937
1025,n02002556_17975,1,1,1,1,120,0.029022731530869424,0.9214608215540862,0.04951644691504431
1026,n03417042_27497,2,2,2,2,120,0.09978847348650449,0.01169554941930746,0.8885159770941881
1027,n04273569_3598,2,2,2,2,120,3.733205501569011e-05,0.0027676727331289322,0.9971949952118554
1028,n01798484_5988,1,1,1,1,120,0.007089558107080167,0.9906268453462177,0.0022835965467024174
1029,n03792782_15431,2,1,1,1,120,0.3660795340180546,0.4688266847299666,0.16509378125197843
1030,n03041632_20194,0,0,0,0,120,0.9977250582764384,0.0012267250579628649,0.001048216665598816
1031,n04591713_3608,0,0,2,0,120,0.2718496528966581,0.007632493183029297,0.720517853920313
1032,n04111531_5168,0,0,0,0,120,0.9446044817323869,0.03568328108219463,0.019712237185418233
1033,n02102040_4392,0,1,0,0,120,0.09046235919160994,0.8956561046360648,0.013881536172325463
1034,n02132136_1467,1,1,1,1,120,0.0008294226400382129,0.9964535051878303,0.002717072172131371
1035,n03196217_3868,0,0,0,0,120,0.955046073703863,0.03329159456861822,0.01166233172751883
1036,n02017213_15262,0,1,1,1,120,0.03780966633511222,0.9416927378385449,0.02049759582634279
1037,n04591713_457,0,0,0,0,120,0.9930916081336959,0.0059886862267258655,0.0009197056395783238
1038,n02133161_1872,1,1,1,1,120,0.008451086632803757,0.9532732976944672,0.038275615672728906
1039,n03041632_54627,0,0,2,0,120,0.9420207564072655,0.034321788848823254,0.02365745474391141
1040,n02835271_21558,2,2,2,2,120,0.11771841306743284,0.024398941875339034,0.8578826450572283
1041,n02791124_4261,0,0,0,0,120,0.6439083389498431,0.2929114834119424,0.06318017763821474
1042,n04111531_22120,0,0,2,0,120,0.7520841001803248,0.02350929800978476,0.2244066018098903
1043,n03792782_3385,0,0,0,0,120,0.7505674412379169,0.11311809376025199,0.1363144650018312
1044,n02027492_2457,1,1,1,1,120,0.010407692500696336,0.9893353854392268,0.0002569220600766608
1045,n02690373_5581,2,2,2,2,120,0.0019607588724536314,0.0004231104536536441,0.9976161306738931
1046,n02690373_2075,2,2,2,2,120,0.025200054622542063,0.014360442564015058,0.9604395028134429
1047,n04111531_523,0,0,0,0,120,0.8775307878465982,0.053755880019372884,0.06871333213402915
1048,n03937543_3133,0,0,2,0,120,0.17162565355344614,0.752908254581246,0.07546609186530791
1049,n02708093_2530,0,0,0,0,120,0.9909700155918072,0.0024103503193894605,0.006619634088803358
1050,n03085013_16724,0,0,0,0,120,0.7584657477796011,0.035801322670328546,0.2057329295500704
1051,n02690373_10374,2,2,2,2,120,0.005755365116678415,0.0018574341478418172,0.9923872007354797
1052,n03100240_10742,2,0,2,2,120,0.018130117850188504,0.0051068982680285094,0.9767629838817831
1053,n02132136_10445,1,1,1,1,120,0.019523111512150675,0.9765895552206366,0.003887333267212727
1054,n04548280_541,0,0,0,0,120,0.9183811577202293,0.046251517373032014,0.0353673249067388
1055,n01798484_2289,1,1,1,1,120,0.004308108820144144,0.9952176911832571,0.00047419999659886356
1056,n03376595_4242,0,0,2,0,120,0.08680318512746024,0.8927021953469789,0.020494619525560944
1057,n03796401_24543,2,2,0,2,120,0.5567552506932286,0.16828990781154754,0.27495484149522376
1058,n02690373_6576,2,2,2,2,120,0.0005232032452706902,4.606389474722045e-05,0.9994307328599823
1059,n02124075_379,1,1,1,1,120,0.07027032641650491,0.9275077361237221,0.0022219374597730987
1060,n02708093_2361,0,0,0,0,120,0.5512978218725707,0.18233868514571272,0.26636349298171647
1061,n04285008_5032,2,2,2,2,120,2.1003306088463907e-05,2.808157630566755e-05,0.9999509151176059
1062,n04099969_17404,0,0,0,0,120,0.9846411131658345,0.010963331884426537,0.00439555494973894
1063,n03100240_17587,2,2,2,2,120,0.8172206058713938,0.017978794966444014,0.16480059916216225
1064,n03662601_27165,2,2,2,2,120,0.0003203149701903627,0.00029113664841849847,0.9993885483813909
1065,n04579145_6635,0,0,0,0,120,0.9972342688231681,0.002687467735566787,7.826344126525889e-05
1066,n04099969_17056,0,0,2,0,120,0.8382375832761321,0.1307581537532196,0.03100426297064818
1067,n04467665_13225,2,0,2,2,120,0.00814050909622754,0.00170678225701229,0.9901527086467602
1068,n02814533_62356,2,2,2,2,120,0.0002763464975731616,0.00018749691672909552,0.9995361565856977
1069,n02690373_4024,2,2,2,2,120,5.806602787901195e-06,7.385424770463766e-05,0.9999203391495074
1070,n02504013_4590,1,1,1,1,120,0.06371625371077891,0.9324567070222799,0.003827039266941148
1071,n02123597_12232,1,1,1,1,120,0.000681345352065314,0.999300333178148,1.832146978653293e-05
1072,n04505470_5063,0,0,0,0,120,0.9990133047069232,0.0008701375030563685,0.00011655779002048972
1073,n03041632_3247,0,0,0,0,120,0.9786784471178972,0.015170681071608549,0.006150871810494127
1074,n03041632_44363,2,0,2,2,120,0.2450984049618726,0.1899619110344376,0.5649396840036895
1075,n02791124_8056,0,0,0,0,120,0.9809754148255136,0.0006775509111588783,0.018347034263327445
1076,n02134084_7387,2,0,0,0,120,0.21206821627267564,0.3062588902015546,0.48167289352576964
1077,n03041632_4590,0,0,0,0,120,0.9121490048218915,0.02667207989574142,0.06117891528236711
1078,n01796340_5058,2,1,1,1,120,0.004317273691406165,0.9841603076814462,0.011522418627147663
1079,n02123394_271,1,1,1,1,120,0.04585493349621925,0.9508379590229112,0.00330710748086958
1080,n03983396_5394,0,0,2,0,120,0.7921206037172628,0.16032271747000856,0.04755667881272853
1081,n04429376_45669,1,0,1,1,120,0.34309668376903535,0.6375997923014324,0.019303523929532315
1082,n02123394_525,2,1,2,2,120,0.5798088178477725,0.016622041075346865,0.4035691410768807
1083,n02504013_6857,1,1,1,1,120,0.016707128313217263,0.9724603242480734,0.010832547438709353
1084,n03100240_441,2,2,2,2,120,0.07718916416638882,0.028312207227017296,0.8944986286065938
1085,n02708093_960,0,0,0,0,120,0.9956962070273173,0.0007546949700543425,0.0035490980026282237
1086,n04505470_4486,0,0,0,0,120,0.8875172860864521,0.011460946388434062,0.10102176752511387
1087,n02133161_955,0,1,0,0,120,0.0075712896272937275,0.9919287776898057,0.0004999326829004232
1088,n03041632_37618,0,0,0,0,120,0.036812318557392594,0.8492184469006548,0.11396923454195264
1089,n02108422_12370,1,1,1,1,120,0.014620779329234904,0.9651261482675232,0.02025307240324197
1090,n03796401_18139,2,2,2,2,120,0.0007753735515618688,0.0002747478929651806,0.998949878555473
1091,n04557648_23801,0,0,0,0,120,0.030605197886912305,0.648457572537969,0.3209372295751187
1092,n04612504_4199,2,2,2,2,120,7.860862287139974e-06,1.3043553702138024e-05,0.9999790955840108
1093,n02814533_25986,2,2,2,2,120,0.00031204852460597557,0.000265460333740754,0.9994224911416533
1094,n03041632_3101,0,0,0,0,120,0.38372658191994863,0.175146305177867,0.4411271129021844
1095,n02690373_6363,2,2,2,2,120,0.0010347765327626303,0.0003192831163528181,0.9986459403508847
1096,n02123045_7902,1,1,0,1,120,0.04646144617701659,0.9239467632642672,0.029591790558716233
1097,n03937543_668,0,0,0,0,120,0.59941827912793,0.21369107940020793,0.18689064147186235
1098,n03792782_4927,2,2,2,2,120,0.006471578194051089,0.927868195756238,0.06566022604971097
1099,n02134084_833,1,1,1,1,120,0.002875034682144799,0.9943491377536753,0.002775827564179706
1100,n04429376_24073,2,0,2,2,120,0.14061205651055592,0.5205134091612339,0.33887453432821024
1101,n02134084_1689,1,1,1,1,120,0.00473760184662955,0.994755268566573,0.0005071295867975427
1102,n02096294_12418,1,1,1,1,120,0.004389571139821717,0.9906462543074237,0.004964174552754589
1103,n02125311_28447,1,1,1,1,120,0.051010943715248794,0.8541094593052609,0.09487959697949011
1104,n02951358_35173,2,2,2,2,120,0.336057641047166,0.4106775274124384,0.2532648315403956
1105,n04557648_9043,1,1,0,1,120,0.39442000947335304,0.5479810366384402,0.05759895388820676
1106,n03796401_3376,2,2,1,2,120,0.1664900923451293,0.08850420926931565,0.7450056983855552
1107,n02835271_1425,2,1,2,2,120,0.021058393211469538,0.041322065867206215,0.9376195409213243
1108,n04557648_3679,0,0,0,0,120,0.5043168584609828,0.4520759444828419,0.04360719705617534
1109,n04505470_5007,0,0,0,0,120,0.9949623944796971,0.001975366403079132,0.0030622391172235312
1110,n03100240_8588,2,2,2,2,120,0.00011335807772489033,0.00010936617468672487,0.9997772757475882
1111,n02090379_1932,1,1,1,1,120,0.31709615261226226,0.6780793572740826,0.004824490113655008
1112,n02133161_5822,1,1,1,1,120,0.0006164312606613662,0.9992157528646651,0.00016781587467358533
1113,n04612504_37673,2,1,2,2,120,0.31993338263683835,0.6037076565064279,0.07635896085673377
1114,n02123045_2719,1,1,1,1,120,0.00044605882939287414,0.9994731036740866,8.083749652069547e-05
1115,n02708093_864,0,0,0,0,120,0.9808952788512337,0.01167878372546472,0.007425937423301883
1116,n02951358_26227,2,0,2,2,120,0.020896168429075015,0.2849341281188735,0.6941697034520518
1117,n02708093_404,2,0,2,2,120,0.5445959708898284,0.35833350901476974,0.0970705200954018
1118,n03983396_13193,0,0,0,0,120,0.5664829537905891,0.051935065871547975,0.3815819803378632
1119,n03100240_17417,2,2,0,2,120,0.7859988880063894,0.128351215036876,0.08564989695673453
1120,n04111531_11589,0,0,0,0,120,0.43844815664243664,0.04092934243421931,0.520622500923344
1121,n03041632_13509,0,0,2,0,120,0.3430418757116356,0.2737835259485585,0.38317459833980594
1122,n02132136_8650,1,1,1,1,120,0.0030734874046422374,0.9912128532049606,0.005713659390397262
1123,n04548280_1440,0,0,0,0,120,0.9944049371370169,0.004111616226006799,0.0014834466369763833
1124,n03376595_15542,2,0,2,2,120,0.42639438433842985,0.5495191982487254,0.02408641741284475
1125,n03041632_76163,0,2,2,2,120,0.8681514423347307,0.12064958538796919,0.011198972277300216
1126,n03041632_22286,0,0,0,0,120,0.9778049700750766,0.003073786168866302,0.019121243756057178
1127,n02504013_3224,2,1,1,1,120,0.28538360189437884,0.6831929818731126,0.03142341623250856
1128,n04111531_13479,0,0,0,0,120,0.8711518843914156,0.011263628762038246,0.11758448684654614
1129,n02123045_9349,1,1,1,1,120,0.19924702303755235,0.7646036671523004,0.03614930981014718
1130,n04273569_21470,2,2,2,2,120,0.00046819527813032945,0.05840734500431627,0.9411244597175534
1131,n04429376_8105,0,0,1,0,120,0.6417648750342256,0.32572478143346306,0.03251034353231118
1132,n01817953_1534,1,1,1,1,120,0.01502583384884731,0.9834825492505126,0.0014916169006400184
1133,n02124075_15031,1,1,1,1,120,0.8965400042104105,0.10103112045964462,0.0024288753299448445
1134,n04505470_3597,0,0,0,0,120,0.9906706420784919,0.002359048937778167,0.006970308983729759
1135,n01622779_1961,1,1,1,1,120,0.0005312617784715831,0.9994364470257144,3.2291195814050914e-05
1136,n03937543_2507,0,0,0,0,120,0.9326676245321972,0.0627933364820947,0.004539038985708416
1137,n03041632_4269,0,0,0,0,120,0.9764867300052852,0.02047460025512091,0.0030386697395939845
1138,n04467665_17283,2,2,2,2,120,0.17971632783866137,0.058434237320832985,0.7618494348405056
1139,n04467665_67327,2,2,0,2,120,0.00019256116426880218,0.00015891795537981363,0.9996485208803513
1140,n02814533_35442,2,2,2,2,120,0.00025805808964480566,0.0003980815081737045,0.9993438604021815
1141,n03417042_4664,2,2,2,2,120,0.0029660824762064372,0.9217196033559936,0.07531431416779984
1142,n04111531_4155,0,0,0,0,120,0.3748640736684796,0.021620340652755473,0.603515585678765
1143,n02823428_10946,0,0,2,0,120,0.7828125164646289,0.13569545557615098,0.08149202795921993
1144,n04505470_4724,0,0,0,0,120,0.9976944232432091,0.0013027881796266805,0.0010027885771640602
1145,n02835271_2086,2,2,2,2,120,0.1127097359694644,0.06103711567696473,0.8262531483535711
1146,n02708093_3289,0,0,2,0,120,0.2310245146455285,0.15520989500419585,0.6137655903502759
1147,n03041632_47234,0,0,0,0,120,0.48405391702125977,0.025506940566012232,0.4904391424127278
1148,n02690373_9318,2,2,2,2,120,9.487066571749677e-06,4.6463624516336484e-05,0.999944049308912
1149,n03041632_45090,0,0,0,0,120,0.9701054405574931,0.0152020607259816,0.014692498716525419
1150,n03196217_7918,0,0,0,0,120,0.8745938875976653,0.06924692015665247,0.05615919224568222
1151,n02125311_26497,1,1,1,1,120,0.8483280168632324,0.11330665764919066,0.03836532548757713
1152,n02504013_4159,1,1,1,1,120,0.1622979283276848,0.7355992122764046,0.10210285939591043
1153,n02814533_88088,2,2,2,2,120,0.6976705940284975,0.0863449450989207,0.21598446087258177
1154,n03792782_14531,2,2,2,2,120,0.08909984619128306,0.027295368380688977,0.8836047854280282
1155,n02504013_4955,2,1,1,1,120,0.24397950261873053,0.7208702805181884,0.0351502168630812
1156,n04429376_10128,0,0,0,0,120,0.9896342872170446,0.00615912490095267,0.004206587882002635
1157,n02112350_2615,2,1,1,1,120,0.21968645005324788,0.7481830242781086,0.03213052566864366
1158,n04548280_12615,0,0,0,0,120,0.8789667898317662,0.09917872269893845,0.02185448746929527
1159,n03376595_18370,0,0,0,0,120,0.25999137059216587,0.33559741593596215,0.4044112134718721
1160,n04273569_34117,2,2,2,2,120,0.012121511129808735,0.020476519929104323,0.9674019689410869
1161,n03041632_11797,0,0,0,0,120,0.8033011814877249,0.05698140586854214,0.13971741264373305
1162,n02951358_15730,2,0,2,2,120,0.0026601542037414886,0.3883624850856076,0.608977360710651
1163,n02690373_3326,2,2,2,2,120,0.002005086187901151,0.7357239308592982,0.26227098295280055
1164,n03085013_22489,0,0,0,0,120,0.8575783105462482,0.03334996263530435,0.10907172681844743
1165,n02133161_18639,2,1,1,1,120,0.01627943326452327,0.9631081051148458,0.020612461620630875
1166,n04099969_12913,0,0,0,0,120,0.9787370016515882,0.01142729283376413,0.00983570551464751
1167,n02708093_8379,0,0,0,0,120,0.44099990519495236,0.25183746191328976,0.3071626328917578
